"Código","Unidade Territorial","UF","Referência","Idosos que recebem o Benefício de Prestação Continuada (BPC) por Município pagador"
"292880","SANTO ESTÊVÃO","BA","12/2020","512"
"292890","SÃO DESIDÉRIO","BA","12/2020","79"
"292895","SÃO DOMINGOS","BA","12/2020","47"
"292900","SÃO FÉLIX","BA","12/2020","109"
"292905","SÃO FÉLIX DO CORIBE","BA","12/2020","245"
"292910","SÃO FELIPE","BA","12/2020","118"
"292920","SÃO FRANCISCO DO CONDE","BA","12/2020","296"
"292925","SÃO GABRIEL","BA","12/2020","42"
"292930","SÃO GONÇALO DOS CAMPOS","BA","12/2020","251"
"292935","SÃO JOSÉ DA VITÓRIA","BA","12/2020","163"
"292937","SÃO JOSÉ DO JACUÍPE","BA","12/2020","72"
"292940","SÃO MIGUEL DAS MATAS","BA","12/2020","44"
"292950","SÃO SEBASTIÃO DO PASSÉ","BA","12/2020","591"
"292960","SAPEAÇU","BA","12/2020","171"
"292970","SÁTIRO DIAS","BA","12/2020","72"
"292975","SAUBARA","BA","12/2020","45"
"292980","SAÚDE","BA","12/2020","92"
"292990","SEABRA","BA","12/2020","342"
"293000","SEBASTIÃO LARANJEIRAS","BA","12/2020","36"
"293010","SENHOR DO BONFIM","BA","12/2020","1153"
"293015","SERRA DO RAMALHO","BA","12/2020","116"
"293020","SENTO SÉ","BA","12/2020","62"
"293030","SERRA DOURADA","BA","12/2020","78"
"293040","SERRA PRETA","BA","12/2020","75"
"293050","SERRINHA","BA","12/2020","1182"
"293060","SERROLÂNDIA","BA","12/2020","52"
"293070","SIMÕES FILHO","BA","12/2020","1751"
"293075","SÍTIO DO MATO","BA","12/2020","31"
"293076","SÍTIO DO QUINTO","BA","12/2020","20"
"293077","SOBRADINHO","BA","12/2020","223"
"293080","SOUTO SOARES","BA","12/2020","46"
"293090","TABOCAS DO BREJO VELHO","BA","12/2020","13"
"293100","TANHAÇU","BA","12/2020","159"
"293105","TANQUE NOVO","BA","12/2020","93"
"293110","TANQUINHO","BA","12/2020","53"
"293120","TAPEROÁ","BA","12/2020","100"
"293130","TAPIRAMUTÁ","BA","12/2020","76"
"293135","TEIXEIRA DE FREITAS","BA","12/2020","4934"
"293140","TEODORO SAMPAIO","BA","12/2020","84"
"293150","TEOFILÂNDIA","BA","12/2020","43"
"293160","TEOLÂNDIA","BA","12/2020","172"
"293170","TERRA NOVA","BA","12/2020","59"
"293180","TREMEDAL","BA","12/2020","161"
"293190","TUCANO","BA","12/2020","427"
"293200","UAUÁ","BA","12/2020","69"
"293210","UBAÍRA","BA","12/2020","98"
"293220","UBAITABA","BA","12/2020","1428"
"293230","UBATÃ","BA","12/2020","1101"
"293240","UIBAÍ","BA","12/2020","19"
"293245","UMBURANAS","BA","12/2020","20"
"293250","UNA","BA","12/2020","468"
"293260","URANDI","BA","12/2020","52"
"293270","URUÇUCA","BA","12/2020","637"
"293280","UTINGA","BA","12/2020","125"
"293290","VALENÇA","BA","12/2020","1077"
"293300","VALENTE","BA","12/2020","219"
"293305","VÁRZEA DA ROÇA","BA","12/2020","42"
"293310","VÁRZEA DO POÇO","BA","12/2020","38"
"293315","VÁRZEA NOVA","BA","12/2020","37"
"293317","VARZEDO","BA","12/2020","26"
"293320","VERA CRUZ","BA","12/2020","487"
"293325","VEREDA","BA","12/2020","118"
"293330","VITÓRIA DA CONQUISTA","BA","12/2020","7397"
"293340","WAGNER","BA","12/2020","80"
"293345","WANDERLEY","BA","12/2020","46"
"293350","WENCESLAU GUIMARÃES","BA","12/2020","256"
"293360","XIQUE-XIQUE","BA","12/2020","434"
"230010","ABAIARA","CE","12/2020","12"
"230015","ACARAPE","CE","12/2020","25"
"230020","ACARAÚ","CE","12/2020","259"
"230030","ACOPIARA","CE","12/2020","472"
"230040","AIUABA","CE","12/2020","34"
"230050","ALCÂNTARAS","CE","12/2020","60"
"230060","ALTANEIRA","CE","12/2020","33"
"230070","ALTO SANTO","CE","12/2020","43"
"230075","AMONTADA","CE","12/2020","117"
"230080","ANTONINA DO NORTE","CE","12/2020","29"
"230090","APUIARÉS","CE","12/2020","37"
"230100","AQUIRAZ","CE","12/2020","941"
"230110","ARACATI","CE","12/2020","1031"
"230120","ARACOIABA","CE","12/2020","220"
"230125","ARARENDÁ","CE","12/2020","28"
"230130","ARARIPE","CE","12/2020","54"
"230140","ARATUBA","CE","12/2020","37"
"230150","ARNEIROZ","CE","12/2020","35"
"230160","ASSARÉ","CE","12/2020","146"
"230170","AURORA","CE","12/2020","61"
"230180","BAIXIO","CE","12/2020","6"
"230185","BANABUIÚ","CE","12/2020","58"
"230190","BARBALHA","CE","12/2020","516"
"230195","BARREIRA","CE","12/2020","65"
"230200","BARRO","CE","12/2020","79"
"230205","BARROQUINHA","CE","12/2020","133"
"230210","BATURITÉ","CE","12/2020","306"
"230220","BEBERIBE","CE","12/2020","516"
"230230","BELA CRUZ","CE","12/2020","155"
"230240","BOA VIAGEM","CE","12/2020","248"
"230250","BREJO SANTO","CE","12/2020","319"
"230260","CAMOCIM","CE","12/2020","1233"
"230270","CAMPOS SALES","CE","12/2020","276"
"230280","CANINDÉ","CE","12/2020","688"
"230290","CAPISTRANO","CE","12/2020","42"
"230300","CARIDADE","CE","12/2020","148"
"230310","CARIRÉ","CE","12/2020","100"
"230320","CARIRIAÇU","CE","12/2020","142"
"230330","CARIÚS","CE","12/2020","61"
"230340","CARNAUBAL","CE","12/2020","88"
"230350","CASCAVEL","CE","12/2020","1182"
"230360","CATARINA","CE","12/2020","58"
"230365","CATUNDA","CE","12/2020","22"
"230370","CAUCAIA","CE","12/2020","5269"
"230380","CEDRO","CE","12/2020","73"
"230390","CHAVAL","CE","12/2020","246"
"230393","CHORÓ","CE","12/2020","45"
"230395","CHOROZINHO","CE","12/2020","71"
"230400","COREAÚ","CE","12/2020","126"
"230410","CRATEÚS","CE","12/2020","1007"
"230420","CRATO","CE","12/2020","2148"
"230423","CROATÁ","CE","12/2020","43"
"230425","CRUZ","CE","12/2020","78"
"230426","DEPUTADO IRAPUAN PINHEIRO","CE","12/2020","22"
"230427","ERERÊ","CE","12/2020","4"
"230428","EUSÉBIO","CE","12/2020","781"
"230430","FARIAS BRITO","CE","12/2020","85"
"230435","FORQUILHA","CE","12/2020","246"
"230440","FORTALEZA","CE","12/2020","50013"
"230445","FORTIM","CE","12/2020","97"
"230450","FRECHEIRINHA","CE","12/2020","120"
"230460","GENERAL SAMPAIO","CE","12/2020","18"
"230465","GRAÇA","CE","12/2020","58"
"230470","GRANJA","CE","12/2020","431"
"230480","GRANJEIRO","CE","12/2020","9"
"230490","GROAÍRAS","CE","12/2020","61"
"230495","GUAIÚBA","CE","12/2020","122"
"230500","GUARACIABA DO NORTE","CE","12/2020","270"
"230510","GUARAMIRANGA","CE","12/2020","13"
"230520","HIDROLÂNDIA","CE","12/2020","82"
"230523","HORIZONTE","CE","12/2020","908"
"230526","IBARETAMA","CE","12/2020","41"
"230530","IBIAPINA","CE","12/2020","177"
"230533","IBICUITINGA","CE","12/2020","15"
"230535","ICAPUÍ","CE","12/2020","96"
"230540","ICÓ","CE","12/2020","205"
"230550","IGUATU","CE","12/2020","1386"
"230560","INDEPENDÊNCIA","CE","12/2020","143"
"230565","IPAPORANGA","CE","12/2020","60"
"230570","IPAUMIRIM","CE","12/2020","35"
"230580","IPU","CE","12/2020","327"
"230590","IPUEIRAS","CE","12/2020","223"
"230600","IRACEMA","CE","12/2020","21"
"230610","IRAUÇUBA","CE","12/2020","88"
"230620","ITAIÇABA","CE","12/2020","31"
"230625","ITAITINGA","CE","12/2020","240"
"230630","ITAPAJÉ","CE","12/2020","304"
"230640","ITAPIPOCA","CE","12/2020","601"
"230650","ITAPIÚNA","CE","12/2020","66"
"230655","ITAREMA","CE","12/2020","108"
"230660","ITATIRA","CE","12/2020","65"
"230670","JAGUARETAMA","CE","12/2020","68"
"230680","JAGUARIBARA","CE","12/2020","20"
"230690","JAGUARIBE","CE","12/2020","144"
"230700","JAGUARUANA","CE","12/2020","138"
"230710","JARDIM","CE","12/2020","37"
"230720","JATI","CE","12/2020","22"
"230725","JIJOCA DE JERICOACOARA","CE","12/2020","47"
"230730","JUAZEIRO DO NORTE","CE","12/2020","5673"
"230740","JUCÁS","CE","12/2020","133"
"230750","LAVRAS DA MANGABEIRA","CE","12/2020","135"
"230760","LIMOEIRO DO NORTE","CE","12/2020","208"
"230763","MADALENA","CE","12/2020","58"
"230765","MARACANAÚ","CE","12/2020","4156"
"230770","MARANGUAPE","CE","12/2020","2480"
"230780","MARCO","CE","12/2020","92"
"230790","MARTINÓPOLE","CE","12/2020","49"
"230800","MASSAPÊ","CE","12/2020","326"
"230810","MAURITI","CE","12/2020","164"
"230820","MERUOCA","CE","12/2020","116"
"230830","MILAGRES","CE","12/2020","143"
"230835","MILHÃ","CE","12/2020","40"
"230837","MIRAÍMA","CE","12/2020","28"
"230840","MISSÃO VELHA","CE","12/2020","205"
"230850","MOMBAÇA","CE","12/2020","206"
"230860","MONSENHOR TABOSA","CE","12/2020","76"
"230870","MORADA NOVA","CE","12/2020","279"
"230880","MORAÚJO","CE","12/2020","16"
"230890","MORRINHOS","CE","12/2020","47"
"230900","MUCAMBO","CE","12/2020","78"
"230910","MULUNGU","CE","12/2020","49"
"230920","NOVA OLINDA","CE","12/2020","87"
"230930","NOVA RUSSAS","CE","12/2020","299"
"230940","NOVO ORIENTE","CE","12/2020","193"
"230945","OCARA","CE","12/2020","104"
"230950","ORÓS","CE","12/2020","55"
"230960","PACAJUS","CE","12/2020","896"
"230970","PACATUBA","CE","12/2020","762"
"230980","PACOTI","CE","12/2020","37"
"230990","PACUJÁ","CE","12/2020","25"
"231000","PALHANO","CE","12/2020","14"
"231010","PALMÁCIA","CE","12/2020","41"
"231020","PARACURU","CE","12/2020","422"
"231025","PARAIPABA","CE","12/2020","281"
"231030","PARAMBU","CE","12/2020","183"
"231040","PARAMOTI","CE","12/2020","49"
"231050","PEDRA BRANCA","CE","12/2020","110"
"231060","PENAFORTE","CE","12/2020","25"
"231070","PENTECOSTE","CE","12/2020","458"
"231080","PEREIRO","CE","12/2020","23"
"231085","PINDORETAMA","CE","12/2020","249"
"231090","PIQUET CARNEIRO","CE","12/2020","50"
"231095","PIRES FERREIRA","CE","12/2020","34"
"231100","PORANGA","CE","12/2020","24"
"231110","PORTEIRAS","CE","12/2020","57"
"231120","POTENGI","CE","12/2020","39"
"231123","POTIRETAMA","CE","12/2020","9"
"231126","QUITERIANÓPOLIS","CE","12/2020","76"
"231130","QUIXADÁ","CE","12/2020","1049"
"231135","QUIXELÔ","CE","12/2020","29"
"231140","QUIXERAMOBIM","CE","12/2020","831"
"231150","QUIXERÉ","CE","12/2020","21"
"231160","REDENÇÃO","CE","12/2020","254"
"231170","RERIUTABA","CE","12/2020","161"
"231180","RUSSAS","CE","12/2020","246"
"231190","SABOEIRO","CE","12/2020","33"
"231195","SALITRE","CE","12/2020","34"
"231200","SANTANA DO ACARAÚ","CE","12/2020","146"
"231210","SANTANA DO CARIRI","CE","12/2020","94"
"231220","SANTA QUITÉRIA","CE","12/2020","285"
"231230","SÃO BENEDITO","CE","12/2020","317"
"231240","SÃO GONÇALO DO AMARANTE","CE","12/2020","434"
"231250","SÃO JOÃO DO JAGUARIBE","CE","12/2020","8"
"231260","SÃO LUÍS DO CURU","CE","12/2020","96"
"231270","SENADOR POMPEU","CE","12/2020","195"
"231280","SENADOR SÁ","CE","12/2020","18"
"231290","SOBRAL","CE","12/2020","3397"
"231300","SOLONÓPOLE","CE","12/2020","46"
"231310","TABULEIRO DO NORTE","CE","12/2020","60"
"231320","TAMBORIL","CE","12/2020","149"
"231325","TARRAFAS","CE","12/2020","14"
"231330","TAUÁ","CE","12/2020","444"
"231335","TEJUÇUOCA","CE","12/2020","30"
"231340","TIANGUÁ","CE","12/2020","479"
"231350","TRAIRI","CE","12/2020","254"
"231355","TURURU","CE","12/2020","67"
"231360","UBAJARA","CE","12/2020","143"
"231370","UMARI","CE","12/2020","11"
"231375","UMIRIM","CE","12/2020","81"
"231380","URUBURETAMA","CE","12/2020","99"
"231390","URUOCA","CE","12/2020","46"
"231395","VARJOTA","CE","12/2020","277"
"231400","VÁRZEA ALEGRE","CE","12/2020","196"
"231410","VIÇOSA DO CEARÁ","CE","12/2020","244"
"530010","BRASÍLIA","DF","12/2020","26749"
"320010","AFONSO CLÁUDIO","ES","12/2020","170"
"320013","ÁGUIA BRANCA","ES","12/2020","36"
"320016","ÁGUA DOCE DO NORTE","ES","12/2020","98"
"320020","ALEGRE","ES","12/2020","299"
"320030","ALFREDO CHAVES","ES","12/2020","44"
"320035","ALTO RIO NOVO","ES","12/2020","38"
"320040","ANCHIETA","ES","12/2020","248"
"320050","APIACÁ","ES","12/2020","30"
"320060","ARACRUZ","ES","12/2020","897"
"320070","ATÍLIO VIVACQUA","ES","12/2020","37"
"320080","BAIXO GUANDU","ES","12/2020","344"
"320090","BARRA DE SÃO FRANCISCO","ES","12/2020","423"
"320100","BOA ESPERANÇA","ES","12/2020","137"
"320110","BOM JESUS DO NORTE","ES","12/2020","45"
"320115","BREJETUBA","ES","12/2020","20"
"320120","CACHOEIRO DE ITAPEMIRIM","ES","12/2020","1674"
"320130","CARIACICA","ES","12/2020","4119"
"320140","CASTELO","ES","12/2020","151"
"320150","COLATINA","ES","12/2020","908"
"320160","CONCEIÇÃO DA BARRA","ES","12/2020","365"
"320170","CONCEIÇÃO DO CASTELO","ES","12/2020","23"
"320180","DIVINO DE SÃO LOURENÇO","ES","12/2020","25"
"320190","DOMINGOS MARTINS","ES","12/2020","87"
"320200","DORES DO RIO PRETO","ES","12/2020","15"
"320210","ECOPORANGA","ES","12/2020","408"
"320220","FUNDÃO","ES","12/2020","195"
"320225","GOVERNADOR LINDENBERG","ES","12/2020","18"
"320230","GUAÇUÍ","ES","12/2020","238"
"320240","GUARAPARI","ES","12/2020","1750"
"320245","IBATIBA","ES","12/2020","154"
"320250","IBIRAÇU","ES","12/2020","110"
"320255","IBITIRAMA","ES","12/2020","29"
"320260","ICONHA","ES","12/2020","82"
"320265","IRUPI","ES","12/2020","37"
"320270","ITAGUAÇU","ES","12/2020","33"
"320280","ITAPEMIRIM","ES","12/2020","493"
"320290","ITARANA","ES","12/2020","8"
"320300","IÚNA","ES","12/2020","187"
"320305","JAGUARÉ","ES","12/2020","325"
"320310","JERÔNIMO MONTEIRO","ES","12/2020","86"
"320313","JOÃO NEIVA","ES","12/2020","177"
"320316","LARANJA DA TERRA","ES","12/2020","27"
"320320","LINHARES","ES","12/2020","1902"
"320330","MANTENÓPOLIS","ES","12/2020","65"
"320332","MARATAÍZES","ES","12/2020","300"
"320334","MARECHAL FLORIANO","ES","12/2020","103"
"320335","MARILÂNDIA","ES","12/2020","49"
"320340","MIMOSO DO SUL","ES","12/2020","170"
"320350","MONTANHA","ES","12/2020","590"
"320360","MUCURICI","ES","12/2020","77"
"320370","MUNIZ FREIRE","ES","12/2020","63"
"320380","MUQUI","ES","12/2020","91"
"320390","NOVA VENÉCIA","ES","12/2020","468"
"320400","PANCAS","ES","12/2020","86"
"320405","PEDRO CANÁRIO","ES","12/2020","570"
"320410","PINHEIROS","ES","12/2020","473"
"320420","PIÚMA","ES","12/2020","267"
"320425","PONTO BELO","ES","12/2020","88"
"320430","PRESIDENTE KENNEDY","ES","12/2020","184"
"320435","RIO BANANAL","ES","12/2020","54"
"320440","RIO NOVO DO SUL","ES","12/2020","84"
"320450","SANTA LEOPOLDINA","ES","12/2020","58"
"320455","SANTA MARIA DE JETIBÁ","ES","12/2020","50"
"320460","SANTA TERESA","ES","12/2020","109"
"320465","SÃO DOMINGOS DO NORTE","ES","12/2020","37"
"320470","SÃO GABRIEL DA PALHA","ES","12/2020","278"
"320480","SÃO JOSÉ DO CALÇADO","ES","12/2020","70"
"320490","SÃO MATEUS","ES","12/2020","1577"
"320495","SÃO ROQUE DO CANAÃ","ES","12/2020","44"
"320500","SERRA","ES","12/2020","4973"
"320501","SOORETAMA","ES","12/2020","269"
"320503","VARGEM ALTA","ES","12/2020","87"
"320506","VENDA NOVA DO IMIGRANTE","ES","12/2020","80"
"320510","VIANA","ES","12/2020","591"
"320515","VILA PAVÃO","ES","12/2020","20"
"320517","VILA VALÉRIO","ES","12/2020","64"
"320520","VILA VELHA","ES","12/2020","4043"
"320530","VITÓRIA","ES","12/2020","3173"
"520005","ABADIA DE GOIÁS","GO","12/2020","75"
"520010","ABADIÂNIA","GO","12/2020","157"
"520013","ACREÚNA","GO","12/2020","252"
"520015","ADELÂNDIA","GO","12/2020","14"
"520017","ÁGUA FRIA DE GOIÁS","GO","12/2020","38"
"520020","ÁGUA LIMPA","GO","12/2020","8"
"520025","ÁGUAS LINDAS DE GOIÁS","GO","12/2020","1138"
"520030","ALEXÂNIA","GO","12/2020","379"
"520050","ALOÂNDIA","GO","12/2020","21"
"520055","ALTO HORIZONTE","GO","12/2020","21"
"520060","ALTO PARAÍSO DE GOIÁS","GO","12/2020","60"
"520080","ALVORADA DO NORTE","GO","12/2020","162"
"520082","AMARALINA","GO","12/2020","5"
"520085","AMERICANO DO BRASIL","GO","12/2020","24"
"520090","AMORINÓPOLIS","GO","12/2020","29"
"520110","ANÁPOLIS","GO","12/2020","5318"
"520120","ANHANGUERA","GO","12/2020","5"
"520130","ANICUNS","GO","12/2020","248"
"520140","APARECIDA DE GOIÂNIA","GO","12/2020","5337"
"520145","APARECIDA DO RIO DOCE","GO","12/2020","22"
"520150","APORÉ","GO","12/2020","33"
"520160","ARAÇU","GO","12/2020","11"
"520170","ARAGARÇAS","GO","12/2020","107"
"520180","ARAGOIÂNIA","GO","12/2020","90"
"520215","ARAGUAPAZ","GO","12/2020","69"
"520235","ARENÓPOLIS","GO","12/2020","17"
"520250","ARUANÃ","GO","12/2020","56"
"520260","AURILÂNDIA","GO","12/2020","41"
"520280","AVELINÓPOLIS","GO","12/2020","14"
"520310","BALIZA","GO","12/2020","13"
"520320","BARRO ALTO","GO","12/2020","70"
"520330","BELA VISTA DE GOIÁS","GO","12/2020","374"
"520340","BOM JARDIM DE GOIÁS","GO","12/2020","147"
"520350","BOM JESUS DE GOIÁS","GO","12/2020","271"
"520355","BONFINÓPOLIS","GO","12/2020","39"
"520357","BONÓPOLIS","GO","12/2020","7"
"520360","BRAZABRANTES","GO","12/2020","0"
"520380","BRITÂNIA","GO","12/2020","61"
"520390","BURITI ALEGRE","GO","12/2020","150"
"520393","BURITI DE GOIÁS","GO","12/2020","5"
"520396","BURITINÓPOLIS","GO","12/2020","27"
"520400","CABECEIRAS","GO","12/2020","78"
"520410","CACHOEIRA ALTA","GO","12/2020","103"
"520420","CACHOEIRA DE GOIÁS","GO","12/2020","7"
"520425","CACHOEIRA DOURADA","GO","12/2020","143"
"520430","CAÇU","GO","12/2020","248"
"520440","CAIAPÔNIA","GO","12/2020","195"
"520450","CALDAS NOVAS","GO","12/2020","1139"
"520455","CALDAZINHA","GO","12/2020","27"
"520460","CAMPESTRE DE GOIÁS","GO","12/2020","15"
"520465","CAMPINAÇU","GO","12/2020","5"
"520470","CAMPINORTE","GO","12/2020","155"
"520480","CAMPO ALEGRE DE GOIÁS","GO","12/2020","32"
"520485","CAMPO LIMPO DE GOIÁS","GO","12/2020","69"
"520490","CAMPOS BELOS","GO","12/2020","106"
"520495","CAMPOS VERDES","GO","12/2020","64"
"520500","CARMO DO RIO VERDE","GO","12/2020","39"
"520505","CASTELÂNDIA","GO","12/2020","80"
"520510","CATALÃO","GO","12/2020","958"
"520520","CATURAÍ","GO","12/2020","14"
"520530","CAVALCANTE","GO","12/2020","53"
"520540","CERES","GO","12/2020","192"
"520545","CEZARINA","GO","12/2020","57"
"520547","CHAPADÃO DO CÉU","GO","12/2020","27"
"520549","CIDADE OCIDENTAL","GO","12/2020","652"
"520551","COCALZINHO DE GOIÁS","GO","12/2020","142"
"520552","COLINAS DO SUL","GO","12/2020","12"
"520570","CÓRREGO DO OURO","GO","12/2020","6"
"520580","CORUMBÁ DE GOIÁS","GO","12/2020","104"
"520590","CORUMBAÍBA","GO","12/2020","57"
"520620","CRISTALINA","GO","12/2020","604"
"520630","CRISTIANÓPOLIS","GO","12/2020","17"
"520640","CRIXÁS","GO","12/2020","160"
"520650","CROMÍNIA","GO","12/2020","30"
"520660","CUMARI","GO","12/2020","21"
"520670","DAMIANÓPOLIS","GO","12/2020","6"
"520680","DAMOLÂNDIA","GO","12/2020","17"
"520690","DAVINÓPOLIS","GO","12/2020","30"
"520710","DIORAMA","GO","12/2020","3"
"520725","DOVERLÂNDIA","GO","12/2020","55"
"520735","EDEALINA","GO","12/2020","20"
"520740","EDÉIA","GO","12/2020","221"
"520750","ESTRELA DO NORTE","GO","12/2020","9"
"520753","FAINA","GO","12/2020","21"
"520760","FAZENDA NOVA","GO","12/2020","34"
"520780","FIRMINÓPOLIS","GO","12/2020","76"
"520790","FLORES DE GOIÁS","GO","12/2020","66"
"520800","FORMOSA","GO","12/2020","1569"
"520810","FORMOSO","GO","12/2020","32"
"520815","GAMELEIRA DE GOIÁS","GO","12/2020","1"
"520830","DIVINÓPOLIS DE GOIÁS","GO","12/2020","47"
"520840","GOIANÁPOLIS","GO","12/2020","121"
"520850","GOIANDIRA","GO","12/2020","41"
"520860","GOIANÉSIA","GO","12/2020","627"
"520870","GOIÂNIA","GO","12/2020","16913"
"520880","GOIANIRA","GO","12/2020","546"
"520890","GOIÁS","GO","12/2020","305"
"520910","GOIATUBA","GO","12/2020","457"
"520915","GOUVELÂNDIA","GO","12/2020","22"
"520920","GUAPÓ","GO","12/2020","226"
"520929","GUARAÍTA","GO","12/2020","2"
"520940","GUARANI DE GOIÁS","GO","12/2020","24"
"520945","GUARINOS","GO","12/2020","5"
"520960","HEITORAÍ","GO","12/2020","16"
"520970","HIDROLÂNDIA","GO","12/2020","139"
"520980","HIDROLINA","GO","12/2020","26"
"520990","IACIARA","GO","12/2020","141"
"520993","INACIOLÂNDIA","GO","12/2020","65"
"520995","INDIARA","GO","12/2020","108"
"521000","INHUMAS","GO","12/2020","661"
"521010","IPAMERI","GO","12/2020","346"
"521015","IPIRANGA DE GOIÁS","GO","12/2020","5"
"521020","IPORÁ","GO","12/2020","415"
"521030","ISRAELÂNDIA","GO","12/2020","19"
"521040","ITABERAÍ","GO","12/2020","338"
"521056","ITAGUARI","GO","12/2020","17"
"521060","ITAGUARU","GO","12/2020","45"
"521080","ITAJÁ","GO","12/2020","94"
"521090","ITAPACI","GO","12/2020","194"
"521100","ITAPIRAPUÃ","GO","12/2020","68"
"521120","ITAPURANGA","GO","12/2020","311"
"521130","ITARUMÃ","GO","12/2020","101"
"521140","ITAUÇU","GO","12/2020","78"
"521150","ITUMBIARA","GO","12/2020","1492"
"521160","IVOLÂNDIA","GO","12/2020","14"
"521170","JANDAIA","GO","12/2020","97"
"521180","JARAGUÁ","GO","12/2020","425"
"521190","JATAÍ","GO","12/2020","1458"
"521200","JAUPACI","GO","12/2020","14"
"521205","JESÚPOLIS","GO","12/2020","3"
"521210","JOVIÂNIA","GO","12/2020","49"
"521220","JUSSARA","GO","12/2020","228"
"521225","LAGOA SANTA","GO","12/2020","10"
"521230","LEOPOLDO DE BULHÕES","GO","12/2020","37"
"521250","LUZIÂNIA","GO","12/2020","2699"
"521260","MAIRIPOTABA","GO","12/2020","16"
"521270","MAMBAÍ","GO","12/2020","33"
"521280","MARA ROSA","GO","12/2020","164"
"521290","MARZAGÃO","GO","12/2020","12"
"521295","MATRINCHÃ","GO","12/2020","34"
"521300","MAURILÂNDIA","GO","12/2020","99"
"521305","MIMOSO DE GOIÁS","GO","12/2020","11"
"521308","MINAÇU","GO","12/2020","242"
"521310","MINEIROS","GO","12/2020","561"
"521340","MOIPORÁ","GO","12/2020","3"
"521350","MONTE ALEGRE DE GOIÁS","GO","12/2020","30"
"521370","MONTES CLAROS DE GOIÁS","GO","12/2020","51"
"521375","MONTIVIDIU","GO","12/2020","84"
"521377","MONTIVIDIU DO NORTE","GO","12/2020","11"
